region_code,region_name,province_name,year,population,senior_population,youth_population
11110,종로구,서울특별시,2014,156993,24376,37262
11110,종로구,서울특별시,2015,154986,24752,36732
11110,종로구,서울특별시,2016,152737,24950,35990
11110,종로구,서울특별시,2017,154770,26030,36453
11110,종로구,서울특별시,2018,153065,26572,35905
11110,종로구,서울특별시,2019,151290,27318,35536
11110,종로구,서울특별시,2020,149384,28311,34982
11110,종로구,서울특별시,2021,144683,27609,34407
11110,종로구,서울특별시,2022,141379,27704,34081
11110,종로구,서울특별시,2023,139417,28500,33634
11110,종로구,서울특별시,2024,138336,29574,33388
11110,종로구,서울특별시,2025,137048,30664,32817
11140,중구,서울특별시,2014,128065,19740,30554
11140,중구,서울특별시,2015,125733,20081,29686
11140,중구,서울특별시,2016,125249,20388,29385
11140,중구,서울특별시,2017,125709,21148,29264
11140,중구,서울특별시,2018,125725,21750,29504
11140,중구,서울특별시,2019,126171,22974,29878
11140,중구,서울특별시,2020,125240,24174,29676
11140,중구,서울특별시,2021,122499,24037,29571
11140,중구,서울특별시,2022,120437,24660,29233
11140,중구,서울특별시,2023,121312,25525,29938
11140,중구,서울특별시,2024,120544,26408,29508
11140,중구,서울특별시,2025,117805,27157,28314
11170,용산구,서울특별시,2014,235951,34571,55745
11170,용산구,서울특별시,2015,233342,35352,53984
11170,용산구,서울특별시,2016,230241,35547,52717
11170,용산구,서울특별시,2017,229161,36488,52757
11170,용산구,서울특별시,2018,228999,37212,53281
11170,용산구,서울특별시,2019,228670,38346,53734
11170,용산구,서울특별시,2020,230040,39779,54588
11170,용산구,서울특별시,2021,222953,38552,54234
11170,용산구,서울특별시,2022,218650,38478,54220
11170,용산구,서울특별시,2023,213151,39239,52517
11170,용산구,서울특별시,2024,203854,38894,49798
11170,용산구,서울특별시,2025,201894,39913,48844
11200,성동구,서울특별시,2014,296086,36564,73936
11200,성동구,서울특별시,2015,297003,38025,73233
11200,성동구,서울특별시,2016,299259,39140,73061
11200,성동구,서울특별시,2017,304808,41152,74331
11200,성동구,서울특별시,2018,308221,42629,75417
11200,성동구,서울특별시,2019,300889,43796,73608
11200,성동구,서울특별시,2020,293556,45435,71488
11200,성동구,서울특별시,2021,285990,46201,69105
11200,성동구,서울특별시,2022,281000,47530,67888
11200,성동구,서울특별시,2023,277361,49260,67276
11200,성동구,서울특별시,2024,273669,51030,65937
11200,성동구,서울특별시,2025,274606,53232,65767
11215,광진구,서울특별시,2014,363354,38808,99914
11215,광진구,서울특별시,2015,360369,40205,97884
11215,광진구,서울특별시,2016,357215,41292,96043
11215,광진구,서울특별시,2017,357703,43790,95923
11215,광진구,서울특별시,2018,355559,45432,95243
11215,광진구,서울특별시,2019,351350,47681,95399
11215,광진구,서울특별시,2020,346682,50311,95342
11215,광진구,서울특별시,2021,339996,51450,93916
11215,광진구,서울특별시,2022,337416,53737,93951
11215,광진구,서울특별시,2023,335554,56461,93180
11215,광진구,서울특별시,2024,331963,59334,91609
11215,광진구,서울특별시,2025,331167,62317,90900
11230,동대문구,서울특별시,2014,363687,50756,90146
11230,동대문구,서울특별시,2015,360153,52331,88064
11230,동대문구,서울특별시,2016,355069,53301,85463
11230,동대문구,서울특별시,2017,350647,55547,83445
11230,동대문구,서울특별시,2018,348052,56991,82639
11230,동대문구,서울특별시,2019,346194,59170,83341
11230,동대문구,서울특별시,2020,342837,61612,84070
11230,동대문구,서울특별시,2021,337400,62009,84044
11230,동대문구,서울특별시,2022,336644,64255,84776
11230,동대문구,서울특별시,2023,341149,66790,86602
11230,동대문구,서울특별시,2024,338735,69314,85925
11230,동대문구,서울특별시,2025,346241,72487,87736
11260,중랑구,서울특별시,2014,418836,51919,102006
11260,중랑구,서울특별시,2015,413909,54021,98094
11260,중랑구,서울특별시,2016,411005,55842,95697
11260,중랑구,서울특별시,2017,408226,59189,93206
11260,중랑구,서울특별시,2018,403209,61748,91015
11260,중랑구,서울특별시,2019,397015,65065,88936
11260,중랑구,서울특별시,2020,394702,69341,88376
11260,중랑구,서울특별시,2021,387350,71560,86573
11260,중랑구,서울특별시,2022,385318,74790,86326
11260,중랑구,서울특별시,2023,382155,78791,84582
11260,중랑구,서울특별시,2024,379274,83299,82503
11260,중랑구,서울특별시,2025,376916,87928,80595
11290,성북구,서울특별시,2014,466706,61929,110012
11290,성북구,서울특별시,2015,459275,63132,106044
11290,성북구,서울특별시,2016,450355,63878,101974
11290,성북구,서울특별시,2017,444055,66121,98919
11290,성북구,서울특별시,2018,435868,67646,96884
11290,성북구,서울특별시,2019,442650,70699,100369
11290,성북구,서울특별시,2020,437153,73613,100103
11290,성북구,서울특별시,2021,430528,74545,98535
11290,성북구,서울특별시,2022,430397,77293,99375
11290,성북구,서울특별시,2023,425602,80232,98543
11290,성북구,서울특별시,2024,421560,83353,97024
11290,성북구,서울특별시,2025,422559,87297,97274
11305,강북구,서울특별시,2014,335025,50755,74604
11305,강북구,서울특별시,2015,330873,52503,72104
11305,강북구,서울특별시,2016,327195,53964,69876
11305,강북구,서울특별시,2017,324479,56437,68587
11305,강북구,서울특별시,2018,319164,58103,66909
11305,강북구,서울특별시,2019,313954,60474,65767
11305,강북구,서울특별시,2020,308055,63313,64403
11305,강북구,서울특별시,2021,299182,64218,62187
11305,강북구,서울특별시,2022,293660,66170,61433
11305,강북구,서울특별시,2023,288113,68473,59564
11305,강북구,서울특별시,2024,283597,71227,57690
11305,강북구,서울특별시,2025,278928,74210,55768
11320,도봉구,서울특별시,2014,353709,46438,80122
11320,도봉구,서울특별시,2015,351242,48553,77753
11320,도봉구,서울특별시,2016,348220,50466,75393
11320,도봉구,서울특별시,2017,344166,53445,72953
11320,도봉구,서울특별시,2018,339413,55926,70606
11320,도봉구,서울특별시,2019,333362,58664,68753
11320,도봉구,서울특별시,2020,325257,62009,65960
11320,도봉구,서울특별시,2021,317366,64114,63684
11320,도봉구,서울특별시,2022,311694,66942,61968
11320,도봉구,서울특별시,2023,306948,70374,60114
11320,도봉구,서울특별시,2024,303228,74149,58162
11320,도봉구,서울특별시,2025,299899,78244,55991
11350,노원구,서울특별시,2014,582552,66411,130304
11350,노원구,서울특별시,2015,574583,68843,126292
11350,노원구,서울특별시,2016,567581,70819,123533
11350,노원구,서울특별시,2017,554403,74178,118793
11350,노원구,서울특별시,2018,543752,77032,115675
11350,노원구,서울특별시,2019,532905,80854,112993
11350,노원구,서울특별시,2020,523037,85420,109948
11350,노원구,서울특별시,2021,510956,88271,106290
11350,노원구,서울특별시,2022,503734,91946,105558
11350,노원구,서울특별시,2023,498213,96309,104128
11350,노원구,서울특별시,2024,491247,100467,101565
11350,노원구,서울특별시,2025,483541,104661,98886
11380,은평구,서울특별시,2014,498644,66864,113259
11380,은평구,서울특별시,2015,497920,69610,111053
11380,은평구,서울특별시,2016,491476,71304,106847
11380,은평구,서울특별시,2017,486794,74400,104144
11380,은평구,서울특별시,2018,483197,77263,102988
11380,은평구,서울특별시,2019,480032,80567,103355
11380,은평구,서울특별시,2020,479835,85010,104212
11380,은평구,서울특별시,2021,473307,87038,102946
11380,은평구,서울특별시,2022,466746,89422,101823
11380,은평구,서울특별시,2023,466770,93565,101856
11380,은평구,서울특별시,2024,460919,97788,99710
11380,은평구,서울특별시,2025,455137,102219,96837
11410,서대문구,서울특별시,2014,310376,44982,75890
11410,서대문구,서울특별시,2015,312141,46417,75496
11410,서대문구,서울특별시,2016,314194,47303,75002
11410,서대문구,서울특별시,2017,312800,48898,73880
11410,서대문구,서울특별시,2018,310313,50045,73243
11410,서대문구,서울특별시,2019,309397,51645,73737
11410,서대문구,서울특별시,2020,312173,53756,75471
11410,서대문구,서울특별시,2021,304819,53822,74073
11410,서대문구,서울특별시,2022,306337,55502,74932
11410,서대문구,서울특별시,2023,306231,57588,75219
11410,서대문구,서울특별시,2024,302853,59685,73524
11410,서대문구,서울특별시,2025,300147,61941,72116
11440,마포구,서울특별시,2014,385439,47096,101165
11440,마포구,서울특별시,2015,387643,48348,101086
11440,마포구,서울특별시,2016,379892,48060,97686
11440,마포구,서울특별시,2017,374915,49356,95452
11440,마포구,서울특별시,2018,375077,50544,95928
11440,마포구,서울특별시,2019,374035,52104,96894
11440,마포구,서울특별시,2020,371890,54002,97454
11440,마포구,서울특별시,2021,368905,54231,97014
11440,마포구,서울특별시,2022,364638,55533,96881
11440,마포구,서울특별시,2023,363697,57504,96843
11440,마포구,서울특별시,2024,361417,59612,95795
11440,마포구,서울특별시,2025,357616,61725,93667
11470,양천구,서울특별시,2014,486221,48068,108688
11470,양천구,서울특별시,2015,484532,50282,106984
11470,양천구,서울특별시,2016,477739,51957,103289
11470,양천구,서울특별시,2017,471154,55136,99381
11470,양천구,서울특별시,2018,464185,57941,96085
11470,양천구,서울특별시,2019,458165,61147,93984
11470,양천구,서울특별시,2020,454251,65541,91554
11470,양천구,서울특별시,2021,447302,68483,88865
11470,양천구,서울특별시,2022,440881,72235,86885
11470,양천구,서울특별시,2023,436028,76126,84725
11470,양천구,서울특별시,2024,430976,80174,81693
11470,양천구,서울특별시,2025,425088,84351,78416
11500,강서구,서울특별시,2014,585160,64117,147548
11500,강서구,서울특별시,2015,589074,67792,146289
11500,강서구,서울특별시,2016,595485,70889,145765
11500,강서구,서울특별시,2017,601691,75845,146470
11500,강서구,서울특별시,2018,596949,79445,143827
11500,강서구,서울특별시,2019,591796,83839,143654
11500,강서구,서울특별시,2020,580185,88733,141956
11500,강서구,서울특별시,2021,574315,92336,141580
11500,강서구,서울특별시,2022,569166,96880,140835
11500,강서구,서울특별시,2023,563058,101808,137537
11500,강서구,서울특별시,2024,556171,107246,133372
11500,강서구,서울특별시,2025,549711,112966,129856
11530,구로구,서울특별시,2014,425831,50615,103238
11530,구로구,서울특별시,2015,422092,53146,99650
11530,구로구,서울특별시,2016,417551,55159,96025
11530,구로구,서울특별시,2017,410742,58213,91608
11530,구로구,서울특별시,2018,404497,61105,89144
11530,구로구,서울특별시,2019,406664,64932,90080
11530,구로구,서울특별시,2020,404408,69201,89748
11530,구로구,서울특별시,2021,396754,71445,88001
11530,구로구,서울특별시,2022,395315,74491,88401
11530,구로구,서울특별시,2023,392405,78377,86662
11530,구로구,서울특별시,2024,388169,82027,83959
11530,구로구,서울특별시,2025,383829,85949,82117
11545,금천구,서울특별시,2014,238463,29243,58576
11545,금천구,서울특별시,2015,236284,30745,57061
11545,금천구,서울특별시,2016,235386,31976,55980
11545,금천구,서울특별시,2017,235154,33842,55635
11545,금천구,서울특별시,2018,233917,35354,55694
11545,금천구,서울특별시,2019,232810,37196,56463
11545,금천구,서울특별시,2020,231733,39314,57613
11545,금천구,서울특별시,2021,230811,40442,59102
11545,금천구,서울특별시,2022,229642,42226,59632
11545,금천구,서울특별시,2023,227481,44531,58895
11545,금천구,서울특별시,2024,225159,47037,57955
11545,금천구,서울특별시,2025,223290,49561,56971
11560,영등포구,서울특별시,2014,382352,49184,96494
11560,영등포구,서울특별시,2015,378504,50839,94600
11560,영등포구,서울특별시,2016,370613,51186,91927
11560,영등포구,서울특별시,2017,368550,53299,91043
11560,영등포구,서울특별시,2018,367778,54906,92121
11560,영등포구,서울특별시,2019,367678,56957,93779
11560,영등포구,서울특별시,2020,379480,60663,98036
11560,영등포구,서울특별시,2021,376837,61295,98399
11560,영등포구,서울특별시,2022,375675,63349,98837
11560,영등포구,서울특별시,2023,374794,65843,99554
11560,영등포구,서울특별시,2024,373773,68568,99258
11560,영등포구,서울특별시,2025,371362,71314,97522
11590,동작구,서울특별시,2014,407470,52147,109129
11590,동작구,서울특별시,2015,400641,53425,104939
11590,동작구,서울특별시,2016,400997,55052,103715
11590,동작구,서울특별시,2017,396217,57071,101341
11590,동작구,서울특별시,2018,396203,59265,101401
11590,동작구,서울특별시,2019,395963,61994,102744
11590,동작구,서울특별시,2020,391220,64928,102004
11590,동작구,서울특별시,2021,385483,66320,100402
11590,동작구,서울특별시,2022,380596,67872,100332
11590,동작구,서울특별시,2023,378769,70089,100495
11590,동작구,서울특별시,2024,375799,72783,99619
11590,동작구,서울특별시,2025,371924,75541,98188
11620,관악구,서울특별시,2014,513186,62251,157205
11620,관악구,서울특별시,2015,509663,64677,154898
11620,관악구,서울특별시,2016,506851,66659,153935
11620,관악구,서울특별시,2017,503297,69729,153780
11620,관악구,서울특별시,2018,501957,71888,157390
11620,관악구,서울특별시,2019,500094,74787,160619
11620,관악구,서울특별시,2020,495060,78430,162269
11620,관악구,서울특별시,2021,485699,79371,162092
11620,관악구,서울특별시,2022,486752,81848,167463
11620,관악구,서울특별시,2023,481956,84762,166337
11620,관악구,서울특별시,2024,477812,88138,164789
11620,관악구,서울특별시,2025,477605,92078,164439
11650,서초구,서울특별시,2014,449678,47346,106437
11650,서초구,서울특별시,2015,446764,49171,102916
11650,서초구,서울특별시,2016,447192,50906,100356
11650,서초구,서울특별시,2017,441102,53119,96795
11650,서초구,서울특별시,2018,433951,54663,93437
11650,서초구,서울특별시,2019,430826,57036,92564
11650,서초구,서울특별시,2020,425126,60072,89342
11650,서초구,서울특별시,2021,412279,60574,84956
11650,서초구,서울특별시,2022,404325,62228,82608
11650,서초구,서울특별시,2023,407664,65541,83415
11650,서초구,서울특별시,2024,408376,68606,82433
11650,서초구,서울특별시,2025,414428,72156,82024
11680,강남구,서울특별시,2014,578114,57291,148523
11680,강남구,서울특별시,2015,576495,60191,143407
11680,강남구,서울특별시,2016,567115,61822,136779
11680,강남구,서울특별시,2017,556164,64946,130535
11680,강남구,서울특별시,2018,542364,66957,124013
11680,강남구,서울특별시,2019,545169,70896,123889
11680,강남구,서울특별시,2020,539231,74959,119469
11680,강남구,서울특별시,2021,533042,78078,114731
11680,강남구,서울특별시,2022,529102,81564,112630
11680,강남구,서울특별시,2023,544873,86434,114620
11680,강남구,서울특별시,2024,557345,91291,114753
11680,강남구,서울특별시,2025,556330,95349,111344
11710,송파구,서울특별시,2014,664738,64891,165238
11710,송파구,서울특별시,2015,660302,68147,160571
11710,송파구,서울특별시,2016,657831,70918,157182
11710,송파구,서울특별시,2017,664496,76442,156483
11710,송파구,서울특별시,2018,666635,81211,156337
11710,송파구,서울특별시,2019,675961,87182,158741
11710,송파구,서울특별시,2020,667960,93309,154424
11710,송파구,서울특별시,2021,658338,97503,149202
11710,송파구,서울특별시,2022,658801,103361,147472
11710,송파구,서울특별시,2023,654166,108643,145432
11710,송파구,서울특별시,2024,650110,113957,142485
11710,송파구,서울특별시,2025,643350,118935,138007
11740,강동구,서울특별시,2014,476597,50167,116078
11740,강동구,서울특별시,2015,458658,51848,108150
11740,강동구,서울특별시,2016,444168,53121,102045
11740,강동구,서울특별시,2017,436223,56080,97360
11740,강동구,서울특별시,2018,427573,58669,93493
11740,강동구,서울특별시,2019,436067,63341,95326
11740,강동구,서울특별시,2020,459970,69903,99711
11740,강동구,서울특별시,2021,462664,73943,99018
11740,강동구,서울특별시,2022,460067,78191,96867
11740,강동구,서울특별시,2023,459167,82815,95529
11740,강동구,서울특별시,2024,476942,89687,97949
11740,강동구,서울특별시,2025,499127,97907,100280
26110,중구,부산광역시,2014,46737,9154,9474
26110,중구,부산광역시,2015,45816,9470,9093
26110,중구,부산광역시,2016,45208,9700,8885
26110,중구,부산광역시,2017,44218,10082,8539
26110,중구,부산광역시,2018,42795,10380,8161
26110,중구,부산광역시,2019,41910,10744,8090
26110,중구,부산광역시,2020,41523,11315,8192
26110,중구,부산광역시,2021,40524,11206,8544
26110,중구,부산광역시,2022,39689,11468,8509
26110,중구,부산광역시,2023,38619,11866,8158
26110,중구,부산광역시,2024,37537,12167,7807
26110,중구,부산광역시,2025,36518,12471,7327
26140,서구,부산광역시,2014,118115,22902,23567
26140,서구,부산광역시,2015,115963,23517,22605
26140,서구,부산광역시,2016,112973,23906,21461
26140,서구,부산광역시,2017,110039,24462,20520
26140,서구,부산광역시,2018,110534,25205,20390
26140,서구,부산광역시,2019,108229,26069,19850
26140,서구,부산광역시,2020,108135,27346,19686
26140,서구,부산광역시,2021,105164,27529,18960
26140,서구,부산광역시,2022,105192,28432,18794
26140,서구,부산광역시,2023,104089,29273,18583
26140,서구,부산광역시,2024,103188,30420,17692
26140,서구,부산광역시,2025,101892,31668,16996
26170,동구,부산광역시,2014,94565,19493,18364
26170,동구,부산광역시,2015,92069,19945,17504
26170,동구,부산광역시,2016,89826,20334,16419
26170,동구,부산광역시,2017,88868,21076,16052
26170,동구,부산광역시,2018,86912,21407,15602
26170,동구,부산광역시,2019,88165,22257,15981
26170,동구,부산광역시,2020,88901,23381,16315
26170,동구,부산광역시,2021,87679,23760,16160
26170,동구,부산광역시,2022,86462,24354,15859
26170,동구,부산광역시,2023,87792,25093,15918
26170,동구,부산광역시,2024,85911,25661,15236
26170,동구,부산광역시,2025,83851,26104,14448
26200,영도구,부산광역시,2014,132102,25637,25136
26200,영도구,부산광역시,2015,129385,26419,23776
26200,영도구,부산광역시,2016,126362,27192,22410
26200,영도구,부산광역시,2017,123521,28293,21155
26200,영도구,부산광역시,2018,120109,29072,19846
26200,영도구,부산광역시,2019,116711,30116,18733
26200,영도구,부산광역시,2020,113342,31483,17693
26200,영도구,부산광역시,2021,110638,31981,17105
26200,영도구,부산광역시,2022,108156,32778,16276
26200,영도구,부산광역시,2023,106548,33675,15518
26200,영도구,부산광역시,2024,103737,34671,14530
26200,영도구,부산광역시,2025,101580,35615,14131
26230,부산진구,부산광역시,2014,387378,56777,90189
26230,부산진구,부산광역시,2015,381572,58579,86920
26230,부산진구,부산광역시,2016,376526,60541,83999
26230,부산진구,부산광역시,2017,371703,62942,81850
26230,부산진구,부산광역시,2018,362357,64599,78208
26230,부산진구,부산광역시,2019,357880,67133,77606
26230,부산진구,부산광역시,2020,359886,70896,79572
26230,부산진구,부산광역시,2021,353159,72339,78124
26230,부산진구,부산광역시,2022,355917,75685,79131
26230,부산진구,부산광역시,2023,359508,79321,79880
26230,부산진구,부산광역시,2024,359281,82839,79084
26230,부산진구,부산광역시,2025,365378,87363,79333
26260,동래구,부산광역시,2014,275971,37045,58802
26260,동래구,부산광역시,2015,272837,38437,56507
26260,동래구,부산광역시,2016,272745,40349,54922
26260,동래구,부산광역시,2017,270727,42697,52739
26260,동래구,부산광역시,2018,266515,44255,51132
26260,동래구,부산광역시,2019,271247,46863,51648
26260,동래구,부산광역시,2020,270745,49927,50211
26260,동래구,부산광역시,2021,266866,51829,48443
26260,동래구,부산광역시,2022,273226,54881,48625
26260,동래구,부산광역시,2023,270815,57512,46445
26260,동래구,부산광역시,2024,274370,60935,45558
26260,동래구,부산광역시,2025,273277,64095,44251
26290,남구,부산광역시,2014,286989,42392,61130
26290,남구,부산광역시,2015,283101,44110,58469
26290,남구,부산광역시,2016,278779,45778,55851
26290,남구,부산광역시,2017,273854,47964,53661
26290,남구,부산광역시,2018,279917,50151,54049
26290,남구,부산광역시,2019,274480,51717,53086
26290,남구,부산광역시,2020,267731,53898,51350
26290,남구,부산광역시,2021,262069,55386,49790
26290,남구,부산광역시,2022,256333,56961,48725
26290,남구,부산광역시,2023,254185,58953,48370
26290,남구,부산광역시,2024,254498,61542,48374
26290,남구,부산광역시,2025,250668,63975,46732
26320,북구,부산광역시,2014,306974,34057,69121
26320,북구,부산광역시,2015,310484,36451,69417
26320,북구,부산광역시,2016,310202,38522,68109
26320,북구,부산광역시,2017,302924,41000,64750
26320,북구,부산광역시,2018,296952,43125,61677
26320,북구,부산광역시,2019,291132,45908,59349
26320,북구,부산광역시,2020,283952,49304,56468
26320,북구,부산광역시,2021,283211,52506,54909
26320,북구,부산광역시,2022,278857,55768,52773
26320,북구,부산광역시,2023,273596,59154,49662
26320,북구,부산광역시,2024,267692,62708,46575
26320,북구,부산광역시,2025,262862,66932,43901
26350,해운대구,부산광역시,2014,423531,51970,86848
26350,해운대구,부산광역시,2015,422818,54547,85397
26350,해운대구,부산광역시,2016,419853,56854,82627
26350,해운대구,부산광역시,2017,412039,59949,78992
26350,해운대구,부산광역시,2018,409347,62825,77522
26350,해운대구,부산광역시,2019,406102,66218,76239
26350,해운대구,부산광역시,2020,402169,70306,74117
26350,해운대구,부산광역시,2021,396438,73306,71590
26350,해운대구,부산광역시,2022,386785,76256,67956
26350,해운대구,부산광역시,2023,380448,79666,64750
26350,해운대구,부산광역시,2024,376404,83543,62209
26350,해운대구,부산광역시,2025,372604,87737,60071
26380,사하구,부산광역시,2014,343371,42209,76256
26380,사하구,부산광역시,2015,337781,44389,72604
26380,사하구,부산광역시,2016,334603,46778,69857
26380,사하구,부산광역시,2017,333301,50261,68129
26380,사하구,부산광역시,2018,327791,52805,65600
26380,사하구,부산광역시,2019,321004,55964,63084
26380,사하구,부산광역시,2020,311757,59570,59546
26380,사하구,부산광역시,2021,306003,62278,57584
26380,사하구,부산광역시,2022,301987,65745,55755
26380,사하구,부산광역시,2023,297831,69050,53373
26380,사하구,부산광역시,2024,292491,72601,50494
26380,사하구,부산광역시,2025,286222,76444,47877
26410,금정구,부산광역시,2014,249856,36090,56108
26410,금정구,부산광역시,2015,246026,37649,54203
26410,금정구,부산광역시,2016,244624,39482,52819
26410,금정구,부산광역시,2017,244469,42011,51943
26410,금정구,부산광역시,2018,242956,44382,50721
26410,금정구,부산광역시,2019,239062,46642,49489
26410,금정구,부산광역시,2020,232666,48920,47593
26410,금정구,부산광역시,2021,228049,50401,46137
26410,금정구,부산광역시,2022,221256,52128,44203
26410,금정구,부산광역시,2023,215590,54066,41897
26410,금정구,부산광역시,2024,209932,56243,40099
26410,금정구,부산광역시,2025,206588,58583,38737
26440,강서구,부산광역시,2014,79619,10593,16962
26440,강서구,부산광역시,2015,94608,11429,20384
26440,강서구,부산광역시,2016,108909,12348,22671
26440,강서구,부산광역시,2017,117382,13205,23289
26440,강서구,부산광역시,2018,122957,14090,22934
26440,강서구,부산광역시,2019,129566,15183,23166
26440,강서구,부산광역시,2020,137957,16633,24189
26440,강서구,부산광역시,2021,142918,17845,24527
26440,강서구,부산광역시,2022,143207,18996,23590
26440,강서구,부산광역시,2023,142396,20180,22295
26440,강서구,부산광역시,2024,142789,21360,21508
26440,강서구,부산광역시,2025,150299,22908,22127
26470,연제구,부산광역시,2014,208012,29397,44175
26470,연제구,부산광역시,2015,210718,31042,43546
26470,연제구,부산광역시,2016,207268,31832,41971
26470,연제구,부산광역시,2017,206742,33600,41484
26470,연제구,부산광역시,2018,207840,35526,41146
26470,연제구,부산광역시,2019,209395,37891,41044
26470,연제구,부산광역시,2020,209157,40515,40667
26470,연제구,부산광역시,2021,207144,42313,39276
26470,연제구,부산광역시,2022,203536,44099,37880
26470,연제구,부산광역시,2023,205766,46217,38322
26470,연제구,부산광역시,2024,212589,48982,38691
26470,연제구,부산광역시,2025,211727,51244,37949
26500,수영구,부산광역시,2014,178480,28266,39623
26500,수영구,부산광역시,2015,179795,29695,39577
26500,수영구,부산광역시,2016,179324,30831,38715
26500,수영구,부산광역시,2017,179996,32621,38329
26500,수영구,부산광역시,2018,176246,33784,37249
26500,수영구,부산광역시,2019,176148,35661,37149
26500,수영구,부산광역시,2020,176894,37610,37537
26500,수영구,부산광역시,2021,175095,38971,37094
26500,수영구,부산광역시,2022,174806,40697,37195
26500,수영구,부산광역시,2023,174518,42528,36625
26500,수영구,부산광역시,2024,171918,44086,35149
26500,수영구,부산광역시,2025,169112,45673,33595
26530,사상구,부산광역시,2014,242953,27712,56679
26530,사상구,부산광역시,2015,237711,29182,54060
26530,사상구,부산광역시,2016,232800,30561,51374
26530,사상구,부산광역시,2017,229219,32715,49263
26530,사상구,부산광역시,2018,223361,34306,46747
26530,사상구,부산광역시,2019,218094,36409,44822
26530,사상구,부산광역시,2020,212586,38865,42980
26530,사상구,부산광역시,2021,208298,40878,41771
26530,사상구,부산광역시,2022,203789,42960,40325
26530,사상구,부산광역시,2023,202932,45700,40014
26530,사상구,부산광역시,2024,198635,48490,37786
26530,사상구,부산광역시,2025,194124,51544,35499
26710,기장군,부산광역시,2014,144748,18422,28706
26710,기장군,부산광역시,2015,153093,19769,28920
26710,기장군,부산광역시,2016,158527,21056,28600
26710,기장군,부산광역시,2017,161651,22649,27764
26710,기장군,부산광역시,2018,164864,24049,27253
26710,기장군,부산광역시,2019,164716,25348,26664
26710,기장군,부산광역시,2020,174545,27742,28608
26710,기장군,부산광역시,2021,177125,29357,28694
26710,기장군,부산광역시,2022,178614,31204,28565
26710,기장군,부산광역시,2023,178729,32945,28114
26710,기장군,부산광역시,2024,175626,34328,26876
26710,기장군,부산광역시,2025,174898,36479,25959
27110,중구,대구광역시,2014,78812,14745,17600
27110,중구,대구광역시,2015,80928,15200,18155
27110,중구,대구광역시,2016,79712,15343,17668
27110,중구,대구광역시,2017,78986,15531,17252
27110,중구,대구광역시,2018,79401,15566,17903
27110,중구,대구광역시,2019,77421,15597,17498
27110,중구,대구광역시,2020,76547,15928,17718
27110,중구,대구광역시,2021,74791,15696,17179
27110,중구,대구광역시,2022,80199,16107,18803
27110,중구,대구광역시,2023,89064,17113,21163
27110,중구,대구광역시,2024,97711,17988,23358
27110,중구,대구광역시,2025,101007,18570,24022
27140,동구,대구광역시,2014,347975,51318,73125
27140,동구,대구광역시,2015,349728,53511,71481
27140,동구,대구광역시,2016,351352,55767,70089
27140,동구,대구광역시,2017,349379,58893,68181
27140,동구,대구광역시,2018,351291,61656,68058
27140,동구,대구광역시,2019,345469,64014,66205
27140,동구,대구광역시,2020,341920,67439,65015
27140,동구,대구광역시,2021,341436,70449,64351
27140,동구,대구광역시,2022,339530,73354,63084
27140,동구,대구광역시,2023,342813,76756,62986
27140,동구,대구광역시,2024,342339,80902,61909
27140,동구,대구광역시,2025,339281,84594,59804
27170,서구,대구광역시,2014,210770,30708,46218
27170,서구,대구광역시,2015,206028,31863,44220
27170,서구,대구광역시,2016,199507,33038,41411
27170,서구,대구광역시,2017,191992,34758,38454
27170,서구,대구광역시,2018,184372,35821,35933
27170,서구,대구광역시,2019,175277,36752,33251
27170,서구,대구광역시,2020,170700,38587,31594
27170,서구,대구광역시,2021,164528,39578,29688
27170,서구,대구광역시,2022,159827,40897,28070
27170,서구,대구광역시,2023,164088,42936,28643
27170,서구,대구광역시,2024,163135,45225,27395
27170,서구,대구광역시,2025,163956,47318,26636
27200,남구,대구광역시,2014,163492,28433,36091
27200,남구,대구광역시,2015,160852,29326,34543
27200,남구,대구광역시,2016,156433,29974,32696
27200,남구,대구광역시,2017,152845,31132,31188
27200,남구,대구광역시,2018,150501,32158,30376
27200,남구,대구광역시,2019,148113,32987,29964
27200,남구,대구광역시,2020,146632,34187,30058
27200,남구,대구광역시,2021,143175,34614,29290
27200,남구,대구광역시,2022,141519,35590,29265
27200,남구,대구광역시,2023,139187,36561,28283
27200,남구,대구광역시,2024,136263,37735,26929
27200,남구,대구광역시,2025,135542,38922,26248
27230,북구,대구광역시,2014,444375,47172,95395
27230,북구,대구광역시,2015,443119,49129,94086
27230,북구,대구광역시,2016,440383,51156,92671
27230,북구,대구광역시,2017,441375,54257,92276
27230,북구,대구광역시,2018,439489,56894,91342
27230,북구,대구광역시,2019,437710,60120,91129
27230,북구,대구광역시,2020,440263,64054,92567
27230,북구,대구광역시,2021,437008,67236,91138
27230,북구,대구광역시,2022,430912,70487,90145
27230,북구,대구광역시,2023,419624,73675,86082
27230,북구,대구광역시,2024,413010,78162,82797
27230,북구,대구광역시,2025,409854,82817,80791
27260,수성구,대구광역시,2014,456505,52823,90609
27260,수성구,대구광역시,2015,451786,54596,88840
27260,수성구,대구광역시,2016,447011,56431,87276
27260,수성구,대구광역시,2017,439211,58905,84793
27260,수성구,대구광역시,2018,432759,61089,82703
27260,수성구,대구광역시,2019,428614,63474,81706
27260,수성구,대구광역시,2020,424314,66564,80021
27260,수성구,대구광역시,2021,417097,69185,77198
